exchange,exchange_token,trading_symbol,groww_symbol,name,instrument_type,segment,series,isin,lot_size,tick_size,buy_allowed,sell_allowed,internal_trading_symbol,is_intraday
NSE,16838,801TCH28,NSE-801TCH28,801TCH28,EQ,CASH,N7,INE033L07GR8,1.0,0.01,0,1,801TCH28-N7,0
NSE,11669,79NHIT47,NSE-79NHIT47,National Highways Infra Trust - (79NHIT47),EQ,CASH,N3,INE0H7R07033,1.0,0.01,0,1,79NHIT47-N3,0
NSE,31128,810IRFC27,NSE-810IRFC27,810IRFC27,EQ,CASH,N2,INE053F07538,1.0,0.01,0,1,810IRFC27-N2,0
NSE,11665,79NHIT40,NSE-79NHIT40,National Highways Infra Trust - (79NHIT40),EQ,CASH,N2,INE0H7R07025,1.0,0.01,0,1,79NHIT40-N2,0
NSE,11658,79NHIT35,NSE-79NHIT35,National Highways Infra Trust - (79NHIT35),EQ,CASH,N1,INE0H7R07017,1.0,0.01,0,1,79NHIT35-N1,0
NSE,20022,830PFCL27,NSE-830PFCL27,830PFCL27,EQ,CASH,N5,INE134E07208,1.0,0.01,0,1,830PFCL27-N5,0
NSE,755943,81ABCL33,NSE-81ABCL33,ABFL-8.10%-9-10-33-NCD,EQ,CASH,N4,INE860H07IS6,1.0,0.01,0,1,81ABCL33-N4,0
NSE,755960,833ABCL27,NSE-833ABCL27,ABCL-8.33%-19-5-27-PVT,EQ,CASH,NL,INE860H07IY4,1.0,0.01,0,1,833ABCL27-NL,0
NSE,30986,837REC33,NSE-837REC33,837REC33,EQ,CASH,N7,INE020B07HQ6,1.0,0.01,0,1,837REC33-N7,0
NSE,31240,82HUDCO27,NSE-82HUDCO27,82HUDCO27,EQ,CASH,N2,INE031A07840,1.0,0.01,0,1,82HUDCO27-N2,0
NSE,16870,81TCHF28,NSE-81TCHF28,81TCHF28,EQ,CASH,N8,INE033L07GS6,1.0,0.01,0,1,81TCHF28-N8,0
NSE,7115,817GS2044,NSE-817GS2044,817GOI2044,EQ,CASH,GS,IN0020140078,1.0,0.01,0,1,817GS2044-GS,0
NSE,7648,820IIFL27,NSE-820IIFL27,820IHFL27,EQ,CASH,N9,INE477L07AN9,1.0,0.01,0,1,820IIFL27-N9,0
NSE,3464,82IGT31,NSE-82IGT31,82IGT31,EQ,CASH,NJ,INE219X07264,1.0,0.01,0,1,82IGT31-NJ,0
NSE,16872,83TCHF28,NSE-83TCHF28,83TCHF28,EQ,CASH,N9,INE033L07GT4,1.0,0.01,0,1,83TCHF28-N9,0
NSE,755959,831ABCL34,NSE-831ABCL34,ABCL-8.31%-11-7-34-PVT,EQ,CASH,NK,INE860H08EL8,1.0,0.01,0,1,831ABCL34-NK,0
NSE,9975,829PFL29,NSE-829PFL29,1027MFL29,EQ,CASH,N6,INE511C07706,1.0,0.01,0,1,829PFL29-N6,0
NSE,15370,830CIFC26,NSE-830CIFC26,830CIFFCL26,EQ,CASH,N2,INE121A07QW3,1.0,0.01,0,1,830CIFC26-N2,0
NSE,31040,830NHAI27,NSE-830NHAI27,830NHAI27,EQ,CASH,N2,INE906B07CB9,1.0,0.01,0,1,830NHAI27-N2,0
NSE,20026,867PFCL33,NSE-867PFCL33,867PFCL33,EQ,CASH,N7,INE134E07455,1.0,0.01,0,1,867PFCL33-N7,0
NSE,30992,862REC33,NSE-862REC33,862REC33,EQ,CASH,,INE020B07HT0,1.0,0.01,0,1,862REC33-NA,0
NSE,20689,852LTF27,NSE-852LTF27,852LTFL27,EQ,CASH,NG,INE027E07AM9,1.0,0.01,0,1,852LTF27-NG,0
NSE,9273,843SCL27,NSE-843SCL27,843IBHL27,EQ,CASH,YS,INE148I07LU4,1.0,0.01,0,1,843SCL27-YS,0
NSE,31483,854NHPC28,NSE-854NHPC28,854NHPC28,EQ,CASH,N2,INE848E07526,1.0,0.01,0,1,854NHPC28-N2,0
NSE,2935,861REC34,NSE-861REC34,861REC34,EQ,CASH,ND,INE020B07IE0,1.0,0.01,0,1,861REC34-ND,0
NSE,31967,863NHB34,NSE-863NHB34,863NHB34,EQ,CASH,N3,INE557F07108,1.0,0.01,0,1,863NHB34-N3,0
NSE,7772,843SCFL27,NSE-843SCFL27,843IHFL27,EQ,CASH,YB,INE148I07LD0,1.0,0.01,0,1,843SCFL27-YB,0
NSE,18624,865SCL26,NSE-865SCL26,865IBHFL26,EQ,CASH,N8,INE148I07GJ7,1.0,0.01,0,1,865SCL26-N8,0
NSE,2933,863REC29,NSE-863REC29,863REC29,EQ,CASH,NC,INE020B07ID2,1.0,0.01,0,1,863REC29-NC,0
NSE,20056,866IIFC34B,NSE-866IIFC34B,866IIFC34B,EQ,CASH,N3,INE787H07347,1.0,0.01,0,1,866IIFC34B-N3,0
NSE,28856,865IHFL27,NSE-865IHFL27,IHFL-8.65%-26-12-27-NCD,EQ,CASH,N1,INE477L07BB2,1.0,0.01,0,1,865IHFL27-N1,0
NSE,31966,863NHB29,NSE-863NHB29,863NHB29,EQ,CASH,N2,INE557F07090,1.0,0.01,0,1,863NHB29-N2,0
NSE,20715,865LTF26,NSE-865LTF26,865LTFL26,EQ,CASH,NN,INE027E07BC8,1.0,0.01,0,1,865LTF26-NN,0
NSE,7668,843IHFL29,NSE-843IHFL29,843IHFL29,EQ,CASH,NC,INE477L07AQ2,1.0,0.01,0,1,843IHFL29-NC,0
NSE,5145,85PCHFL26,NSE-85PCHFL26,85PCHFL26,EQ,CASH,N7,INE516Y07360,1.0,0.01,0,1,85PCHFL26-N7,0
NSE,31484,867NHPC33,NSE-867NHPC33,867NHPC33,EQ,CASH,N3,INE848E07534,1.0,0.01,0,1,867NHPC33-N3,0
NSE,13852,865IIFL28,NSE-865IIFL28,865IIFL28,EQ,CASH,NS,INE530B07310,1.0,0.01,0,1,865IIFL28-NS,0
NSE,757465,865SCL28,NSE-865SCL28,SCL-8.65%-01-08-28-NCD,EQ,CASH,N9,INE148I07XH6,1.0,0.01,1,1,865SCL28-N9,0
NSE,30984,846REC28,NSE-846REC28,846REC28,EQ,CASH,N6,INE020B07HP8,1.0,0.01,0,1,846REC28-N6,0
NSE,19966,858HUDCO29,NSE-858HUDCO29,858HUDCO29,EQ,CASH,NC,INE031A07972,1.0,0.01,0,1,858HUDCO29-NC,0
NSE,5863,850SCL25A,NSE-850SCL25A,935IHFL28,EQ,CASH,NW,INE148I08348,1.0,0.01,0,1,850SCL25A-NW,0
NSE,11365,865SCL24B,NSE-865SCL24B,87IHFL27,EQ,CASH,Z8,INE148I07MK3,1.0,0.01,0,1,865SCL24B-Z8,0
NSE,7662,850IIFL27,NSE-850IIFL27,850IHFL27,EQ,CASH,,INE477L07AO7,1.0,0.01,0,1,850IIFL27-NA,0
NSE,757460,865SCL27,NSE-865SCL27,SCL-8.65%-01-08-27-NCD,EQ,CASH,N4,INE148I07XG8,1.0,0.01,1,1,865SCL27-N4,0
NSE,17039,865IFL28,NSE-865IFL28,IIFL,EQ,CASH,NZ,INE530B07385,1.0,0.01,0,1,865IFL28-NZ,0
NSE,591,840IRFC29,NSE-840IRFC29,840IRFC29,EQ,CASH,N8,INE053F07660,1.0,0.01,0,1,840IRFC29-N8,0
NSE,1380,855IREDA29,NSE-855IREDA29,855IREDA29,EQ,CASH,N2,INE202E07120,1.0,0.01,0,1,855IREDA29-N2,0
NSE,20713,85LTF26,NSE-85LTF26,85LTFL26,EQ,CASH,NM,INE027E07BB0,1.0,0.01,0,1,85LTF26-NM,0
NSE,21197,865TCAPS27,NSE-865TCAPS27,865TCAPS27,EQ,CASH,N8,INE306N07LM5,1.0,0.01,0,1,865TCAPS27-N8,0
NSE,16874,84TCHF28,NSE-84TCHF28,84TCHF28,EQ,CASH,,INE033L07GU2,1.0,0.01,0,1,84TCHF28-NA,0
NSE,757459,842SCL27,NSE-842SCL27,SCL-8.42%-01-08-27-NCD,EQ,CASH,N3,INE148I07XR5,1.0,0.01,1,1,842SCL27-N3,0
NSE,1761,865NHB34,NSE-865NHB34,865NHB34,EQ,CASH,N4,INE557F07165,1.0,0.01,0,1,865NHB34-N4,0
NSE,31760,848NTPC28,NSE-848NTPC28,848NTPC28,EQ,CASH,N2,INE733E07JF7,1.0,0.01,0,1,848NTPC28-N2,0
NSE,21194,855TCAPS27,NSE-855TCAPS27,855TCAPS27,EQ,CASH,N7,INE306N07LL7,1.0,0.01,0,1,855TCAPS27-N7,0
NSE,186,850NHAI29,NSE-850NHAI29,850NHAI29,EQ,CASH,N5,INE906B07DE1,1.0,0.01,0,1,850NHAI29-N5,0
NSE,6197,842IIFL26,NSE-842IIFL26,842IIFL26,EQ,CASH,NL,INE530B07161,1.0,0.01,0,1,842IIFL26-NL,0
NSE,19964,851HUDCO28,NSE-851HUDCO28,851HUDCO28,EQ,CASH,NB,INE031A07915,1.0,0.01,0,1,851HUDCO28-NB,0
NSE,31762,866NTPC33,NSE-866NTPC33,866NTPC33,EQ,CASH,N3,INE733E07JG5,1.0,0.01,0,1,866NTPC33-N3,0
NSE,9982,85PFL26A,NSE-85PFL26A,1075MFL29,EQ,CASH,N7,INE511C07714,1.0,0.01,0,1,85PFL26A-N7,0
NSE,603,865IRFC29,NSE-865IRFC29,865IRFC29,EQ,CASH,,INE053F07686,1.0,0.01,0,1,865IRFC29-NA,0
NSE,20435,850CIFCL26,NSE-850CIFCL26,CIFCL-8.50%-7-12-26-NCD,EQ,CASH,NE,INE121A07RO8,1.0,0.01,0,1,850CIFCL26-NE,0
NSE,1383,855IREDA34,NSE-855IREDA34,855IREDA34,EQ,CASH,N3,INE202E07146,1.0,0.01,0,1,855IREDA34-N3,0
NSE,1991,863IRFC29,NSE-863IRFC29,863IRFC29,EQ,CASH,NC,INE053F07728,1.0,0.01,0,1,863IRFC29-NC,0
NSE,1765,893NHB29,NSE-893NHB29,893NHB29,EQ,CASH,N6,INE557F07181,1.0,0.01,0,1,893NHB29-N6,0
NSE,192,875NHAI29,NSE-875NHAI29,875NHAI29,EQ,CASH,N6,INE906B07DF8,1.0,0.01,0,1,875NHAI29-N6,0
NSE,7671,875IHFL29,NSE-875IHFL29,875IHFL29,EQ,CASH,ND,INE477L07AR0,1.0,0.01,0,1,875IHFL29-ND,0
NSE,31766,873NTPC28,NSE-873NTPC28,873NTPC28,EQ,CASH,N5,INE733E07JI1,1.0,0.01,0,1,873NTPC28-N5,0
NSE,18626,885SCL26,NSE-885SCL26,885IBHFL26A,EQ,CASH,N9,INE148I07GK5,1.0,0.01,0,1,885SCL26-N9,0
NSE,23698,885MOFSL26,NSE-885MOFSL26,MOFSL-8.85%-9-5-26-NCD,EQ,CASH,N0,INE338I07131,1.0,0.01,0,1,885MOFSL26-N0,0
NSE,7011,897GS2030,NSE-897GS2030,GOI LOAN 8.97%,EQ,CASH,GS,IN0020110055,1.0,0.01,0,1,897GS2030-GS,0
NSE,13487,894SCL27,NSE-894SCL27,98IHFL27,EQ,CASH,ZY,INE148I07NG9,1.0,0.01,0,1,894SCL27-ZY,0
NSE,20028,892PFCL33,NSE-892PFCL33,892PFCL33,EQ,CASH,N8,INE134E07463,1.0,0.01,0,1,892PFCL33-N8,0
NSE,757466,888SCL28,NSE-888SCL28,SCL-8.88%-01-08-28-NCD,EQ,CASH,,INE148I07XK0,1.0,0.01,1,1,888SCL28-NA,0
NSE,1767,890NHB34,NSE-890NHB34,890NHB34,EQ,CASH,N7,INE557F07199,1.0,0.01,0,1,890NHB34-N7,0
NSE,21229,885TCAPS29,NSE-885TCAPS29,885TCAPS29,EQ,CASH,NC,INE306N08342,1.0,0.01,0,1,885TCAPS29-NC,0
NSE,757419,875SCL27A,NSE-875SCL27A,SCL-8.75%-01-08-27-NCD,EQ,CASH,N1,INE148I07XC7,1.0,0.01,1,1,875SCL27A-N1,0
NSE,757869,895AEL27,NSE-895AEL27,AEL-8.95%-17-07-27-NCD,EQ,CASH,N9,INE423A07450,1.0,0.01,1,1,895AEL27-N9,0
NSE,13477,87SCL25,NSE-87SCL25,87IHFL25,EQ,CASH,ZV,INE148I07NP0,1.0,0.01,0,1,87SCL25-ZV,0
NSE,30990,871REC28,NSE-871REC28,871REC28,EQ,CASH,N9,INE020B07HS2,1.0,0.01,0,1,871REC28-N9,0
NSE,1999,888IRFC29,NSE-888IRFC29,888IRFC29,EQ,CASH,NE,INE053F07744,1.0,0.01,0,1,888IRFC29-NE,0
NSE,31768,891NTPC33,NSE-891NTPC33,891NTPC33,EQ,CASH,N6,INE733E07JJ9,1.0,0.01,0,1,891NTPC33-N6,0
NSE,19968,876HUDCO28,NSE-876HUDCO28,876HUDCO28,EQ,CASH,ND,INE031A07949,1.0,0.01,0,1,876HUDCO28-ND,0
NSE,31969,888NHB29,NSE-888NHB29,888NHB29,EQ,CASH,N5,INE557F07124,1.0,0.01,0,1,888NHB29-N5,0
NSE,5859,889SCL28,NSE-889SCL28,975IHFL28,EQ,CASH,NU,INE148I08322,1.0,0.01,0,1,889SCL28-NU,0
NSE,21227,875TCAPS29,NSE-875TCAPS29,875TCAPS29,EQ,CASH,NB,INE306N08334,1.0,0.01,0,1,875TCAPS29-NB,0
NSE,20046,872MMFSL26,NSE-872MMFSL26,872MMFSL26,EQ,CASH,N1,INE774D08LU6,1.0,0.01,0,1,872MMFSL26-N1,0
NSE,20671,885LTF27,NSE-885LTF27,885LTFL27,EQ,CASH,NE,INE027E07AK3,1.0,0.01,0,1,885LTF27-NE,0
NSE,11857,89SCL24A,NSE-89SCL24A,87IHFL27A,EQ,CASH,ZM,INE148I07NA2,1.0,0.01,0,1,89SCL24A-ZM,0
NSE,7777,889SCFL27,NSE-889SCFL27,889IHFL27,EQ,CASH,YC,INE148I07LE8,1.0,0.01,0,1,889SCFL27-YC,0
NSE,20655,898LTF29,NSE-898LTF29,898LTFL29,EQ,CASH,N7,INE027E07998,1.0,0.01,0,1,898LTF29-N7,0
NSE,9277,889SCL27,NSE-889SCL27,889IBHL27,EQ,CASH,YT,INE148I07LV2,1.0,0.01,0,1,889SCL27-YT,0
NSE,28852,885IHL26,NSE-885IHL26,IHFL-8.85%-26-12-26-NCD,EQ,CASH,N1,INE477L07AZ3,1.0,0.01,0,1,885IHL26-N1,0
NSE,17159,875SFL27,NSE-875SFL27,875STFCL27,EQ,CASH,ZF,INE721A07PK7,1.0,0.01,0,1,875SFL27-ZF,0
NSE,1391,880IREDA29,NSE-880IREDA29,880IREDA29,EQ,CASH,N5,INE202E07138,1.0,0.01,0,1,880IREDA29-N5,0
NSE,31487,892NHPC33,NSE-892NHPC33,892NHPC33,EQ,CASH,N6,INE848E07567,1.0,0.01,0,1,892NHPC33-N6,0
NSE,5151,875PCHFL26,NSE-875PCHFL26,875PCHFL26,EQ,CASH,N8,INE516Y07410,1.0,0.01,0,1,875PCHFL26-N8,0
NSE,5155,875PCHFL31,NSE-875PCHFL31,875PCHFL31,EQ,CASH,N9,INE516Y07378,1.0,0.01,0,1,875PCHFL31-N9,0
NSE,1758,868NHB29,NSE-868NHB29,868NHB29,EQ,CASH,N3,INE557F07157,1.0,0.01,0,1,868NHB29-N3,0
NSE,5855,889SCL26,NSE-889SCL26,925IHFL26,EQ,CASH,NS,INE148I07KN1,1.0,0.01,0,1,889SCL26-NS,0
NSE,31486,879NHPC28,NSE-879NHPC28,879NHPC28,EQ,CASH,N5,INE848E07559,1.0,0.01,0,1,879NHPC28-N5,0
NSE,20648,884LTF29,NSE-884LTF29,884LTFL29,EQ,CASH,N6,INE027E07980,1.0,0.01,0,1,884LTF29-N6,0
NSE,2953,886REC34,NSE-886REC34,886REC34,EQ,CASH,NG,INE020B07IH3,1.0,0.01,0,1,886REC34-NG,0
NSE,11356,87SCL27,NSE-87SCL27,905IHFL27,EQ,CASH,Z6,INE148I07MD8,1.0,0.01,0,1,87SCL27-Z6,0
NSE,13845,875IIFL26A,NSE-875IIFL26A,875IFL26,EQ,CASH,NQ,INE530B07294,1.0,0.01,0,1,875IIFL26A-NQ,0
NSE,7765,875SCFL27,NSE-875SCFL27,875IHFL27,EQ,CASH,Y9,INE148I07LB4,1.0,0.01,0,1,875SCFL27-Y9,0
NSE,22542,875CIFC23B,NSE-875CIFC23B,CIFCL-8.45%-31-1-26-NCD,EQ,CASH,NJ,INE121A07RQ3,1.0,0.01,0,1,875CIFC23B-NJ,0
NSE,6200,875IIFL26,NSE-875IIFL26,875IIFL26,EQ,CASH,NM,INE530B07179,1.0,0.01,0,1,875IIFL26-NM,0
NSE,9255,875SCL27,NSE-875SCL27,875IBHL27,EQ,CASH,YQ,INE148I07LS8,1.0,0.01,0,1,875SCL27-YQ,0
NSE,1393,880IREDA34,NSE-880IREDA34,880IREDA34,EQ,CASH,N6,INE202E07153,1.0,0.01,0,1,880IREDA34-N6,0
NSE,2947,888REC29,NSE-888REC29,888REC29,EQ,CASH,NF,INE020B07IG5,1.0,0.01,0,1,888REC29-NF,0
NSE,757871,885AEL28,NSE-885AEL28,AEL-8.85%-17-07-28-NCD,EQ,CASH,NB,INE423A07427,1.0,0.01,1,1,885AEL28-NB,0
NSE,18632,879SCL26,NSE-879SCL26,879IBHFL26A,EQ,CASH,NC,INE148I08231,1.0,0.01,0,1,879SCL26-NC,0
NSE,20691,87LTF27,NSE-87LTF27,87LTFL27,EQ,CASH,NH,INE027E07AN7,1.0,0.01,0,1,87LTF27-NH,0
NSE,23706,897MOFSL29,NSE-897MOFSL29,MOFSL-8.97%-9-5-29-NCD,EQ,CASH,N4,INE338I07164,1.0,0.01,0,1,897MOFSL29-N4,0
NSE,20058,891IIFCL34,NSE-891IIFCL34,891IIFCL34,EQ,CASH,N4,INE787H07370,1.0,0.01,0,1,891IIFCL34-N4,0
NSE,7013,883GS2041,NSE-883GS2041,GOI LOAN 8.83%,EQ,CASH,GS,IN0020110063,1.0,0.01,0,1,883GS2041-GS,0
NSE,757872,915AEL28,NSE-915AEL28,AEL-9.15%-17-07-28-NCD,EQ,CASH,NC,INE423A07435,1.0,0.01,1,1,915AEL28-NC,0
NSE,13460,905SCL25,NSE-905SCL25,905IHFL25,EQ,CASH,ZT,INE148I07NI5,1.0,0.01,0,1,905SCL25-ZT,0
NSE,7769,925SCFL27,NSE-925SCFL27,925IHFL27,EQ,CASH,YA,INE148I07LC2,1.0,0.01,0,1,925SCFL27-YA,0
NSE,11361,915SCL27,NSE-915SCL27,955IHFL,EQ,CASH,Z7,INE148I07ME6,1.0,0.01,0,1,915SCL27-Z7,0
NSE,11854,915SCL27A,NSE-915SCL27A,955IHFL27,EQ,CASH,ZL,INE148I07MV0,1.0,0.01,0,1,915SCL27A-ZL,0
NSE,20687,905LTF27,NSE-905LTF27,905LTFL27,EQ,CASH,NF,INE027E07AL1,1.0,0.01,0,1,905LTF27-NF,0
NSE,18471,925CAGL26,NSE-925CAGL26,CreditAccess Grameen Ltd. - (925CAGL26),EQ,CASH,N9,INE741K07595,1.0,0.01,0,1,925CAGL26-N9,0
NSE,23932,925SCL26D,NSE-925SCL26D,IHFL-9.25%-31-5-26-NCD,EQ,CASH,ZD,INE148I07TC5,1.0,0.01,0,1,925SCL26D-ZD,0
NSE,18636,915SCL26,NSE-915SCL26,915IBHFL26B,EQ,CASH,NE,INE148I08256,1.0,0.01,0,1,915SCL26-NE,0
NSE,23702,91MOFSL27,NSE-91MOFSL27,MOFSL-9.1%-9-5-27-NCD,EQ,CASH,N2,INE338I07149,1.0,0.01,1,1,91MOFSL27-N2,0
NSE,498,903SFL28,NSE-903SFL28,903STFCL28,EQ,CASH,YI,INE721A07NU1,1.0,0.01,0,1,903SFL28-YI,0
NSE,9262,925SCL27,NSE-925SCL27,925IBHL27,EQ,CASH,YR,INE148I07LT6,1.0,0.01,0,1,925SCL27-YR,0
NSE,28876,925IHFL31,NSE-925IHFL31,IHFL-9.25%-26-12-31-NCD,EQ,CASH,N1,INE477L07BE6,1.0,0.01,0,1,925IHFL31-N1,0
NSE,757476,920SCL32,NSE-920SCL32,SCL-9.20%-01-08-32-NCD,EQ,CASH,NK,INE148I07XN4,1.0,0.01,1,1,920SCL32-NK,0
NSE,21225,910TCAP28,NSE-910TCAP28,910TCAP28,EQ,CASH,,INE306N08292,1.0,0.01,0,1,910TCAP28-NA,0
NSE,5850,925SCL26,NSE-925SCL26,875IHFL26,EQ,CASH,NR,INE148I07KM3,1.0,0.01,0,1,925SCL26-NR,0
NSE,30238,902SCL28,NSE-902SCL28,SCL-9.02%-19-03-28-NCD,EQ,CASH,N1,INE148I07WU1,1.0,0.01,0,1,902SCL28-N1,0
NSE,20977,925SCL25B,NSE-925SCL25B,IHFL-9.25%-27-12-25-NCD,EQ,CASH,Y3,INE148I07RI6,1.0,0.01,0,1,925SCL25B-Y3,0
NSE,757470,902SCL30,NSE-902SCL30,SCL-9.02%-01-08-30-NCD,EQ,CASH,NE,INE148I07XM6,1.0,0.01,1,1,902SCL30-NE,0
NSE,23287,925SCL26B,NSE-925SCL26B,SEC RE NCD 9.25% SR II,EQ,CASH,YQ,INE148I07SC7,1.0,0.01,0,1,925SCL26B-YQ,0
NSE,31970,901NHB34,NSE-901NHB34,901NHB34,EQ,CASH,N6,INE557F07132,1.0,0.01,0,1,901NHB34-N6,0
NSE,25277,925AEL26,NSE-925AEL26,AEL-9.25%-12-9-26-NCD,EQ,CASH,N1,INE423A07351,1.0,0.01,1,1,925AEL26-N1,0
NSE,23946,902SCL27A,NSE-902SCL27A,IHFL-9.02%-31-5-27-NCD,EQ,CASH,ZI,INE148I07TH4,1.0,0.01,1,1,902SCL27A-ZI,0
NSE,757464,925SCL2028,NSE-925SCL2028,SCL-9.25%-01-08-28-NCD,EQ,CASH,N8,INE148I07XP9,1.0,0.01,1,1,925SCL2028-N8,0
NSE,28901,925SCL26W,NSE-925SCL26W,SCL-9.25%-27-12-26-NCD,EQ,CASH,N1,INE148I07VL2,1.0,0.01,0,1,925SCL26W-N1,0
NSE,13482,916SCL25,NSE-916SCL25,916IHFL25,EQ,CASH,ZW,INE148I07NM7,1.0,0.01,0,1,916SCL25-ZW,0
NSE,28872,925IHFL29,NSE-925IHFL29,IHFL-9.25%-26-12-29-NCD,EQ,CASH,N1,INE477L07BH9,1.0,0.01,0,1,925IHFL29-N1,0
NSE,760219,8SMC30,NSE-8SMC30,SMC-8%-13-10-30-MB,EQ,CASH,N2,INE05NX24031,1.0,0.01,0,1,8SMC30-N2,0
NSE,25537,925SCL26F,NSE-925SCL26F,SCL-9.25%-25-9-26-NCD,EQ,CASH,N1,INE148I07UI0,1.0,0.01,1,1,925SCL26F-N1,0
NSE,760218,8SMC29,NSE-8SMC29,SMC-8%-13-10-29-MB,EQ,CASH,N1,INE05NX24023,1.0,0.01,0,1,8SMC29-N1,0
NSE,30220,925SCL27B,NSE-925SCL27B,SCL-9.25%-19-03-27-NCD,EQ,CASH,N1,INE148I07WH8,1.0,0.01,0,1,925SCL27B-N1,0
NSE,17521,902SCL26I,NSE-902SCL26I,Indiabulls Housing Finance Ltd. - (902IHFL26I),EQ,CASH,AW,INE148I07OQ6,1.0,0.01,0,1,902SCL26I-AW,0
NSE,24133,920IIFLS26,NSE-920IIFLS26,IIFLSFL-9.20%-21-6-26-NCD,EQ,CASH,N8,INE413U07285,1.0,0.01,0,1,920IIFLS26-N8,0
NSE,17172,91SFL27,NSE-91SFL27,91STFCL27,EQ,CASH,ZI,INE721A07PN1,1.0,0.01,0,1,91SFL27-ZI,0
NSE,11368,905SC24B,NSE-905SC24B,915IHFL27,EQ,CASH,Z9,INE148I07ML1,1.0,0.01,0,1,905SC24B-Z9,0
NSE,19970,901HUDCO34,NSE-901HUDCO34,901HUDCO34,EQ,CASH,NE,INE031A07AB2,1.0,0.01,0,1,901HUDCO34-NE,0
NSE,757472,902SCL2030,NSE-902SCL2030,SCL-9.02%-01-08-30-NCD,EQ,CASH,NG,INE148I07XZ8,1.0,0.01,1,1,902SCL2030-NG,0
NSE,13465,955SCL25,NSE-955SCL25,955IHFL25,EQ,CASH,ZU,INE148I07NH7,1.0,0.01,0,1,955SCL25-ZU,0
NSE,757477,945SCL32,NSE-945SCL32,SCL-9.45%-01-08-32-NCD,EQ,CASH,NL,INE148I07XD5,1.0,0.01,1,1,945SCL32-NL,0
NSE,27537,935TSI27,NSE-935TSI27,TSI 9.35% 27 SR I-A,EQ,CASH,N0,INE1C3207057,1.0,0.01,0,1,935TSI27-N0,0
NSE,29533,950ISF27,NSE-950ISF27,ISF-9.50%-2027-NCD,EQ,CASH,N0,INE413U07384,1.0,0.01,0,1,950ISF27-N0,0
NSE,4926,931SFIL26A,NSE-931SFIL26A,875ICCL28,EQ,CASH,,INE244L07150,1.0,0.01,0,1,931SFIL26A-NA,0
NSE,23297,948SCL27,NSE-948SCL27,SEC RE NCD 9.48% SR V,EQ,CASH,YV,INE148I07SI4,1.0,0.01,0,1,948SCL27-YV,0
NSE,8625,957ICCL25,NSE-957ICCL25,93STFCL29,EQ,CASH,YW,INE721A07ON4,1.0,0.01,0,1,957ICCL25-YW,0
NSE,757180,930APMD28,NSE-930APMD28,930APMD28,EQ,CASH,N0,INE0TLC07093,1.0,0.01,0,1,930APMD28-N0,0
NSE,757499,955SCL35,NSE-955SCL35,SCL-9.55%-01-08-35-NCD,EQ,CASH,NO,INE148I07XF0,1.0,0.01,1,1,955SCL35-NO,0
NSE,25294,956AEL29,NSE-956AEL29,AEL-9.56%-12-9-29-NCD,EQ,CASH,N6,INE423A07336,1.0,0.01,0,1,956AEL29-N6,0
NSE,23708,935MOFSL29,NSE-935MOFSL29,MOFSL-9.35%-9-5-29-NCD,EQ,CASH,N5,INE338I07107,1.0,0.01,0,1,935MOFSL29-N5,0
NSE,12919,931SFL26,NSE-931SFL26,931STF26,EQ,CASH,Z5,INE721A07PA8,1.0,0.01,0,1,931SFL26-Z5,0
NSE,27408,935TSI29,NSE-935TSI29,TSI 9.35% 29 SR I-C,EQ,CASH,N0,INE1C3207073,1.0,0.01,0,1,935TSI29-N0,0
NSE,757498,930SCL35,NSE-930SCL35,SCL-9.30%-01-08-35-NCD,EQ,CASH,NN,INE148I07XE3,1.0,0.01,1,1,930SCL35-NN,0
NSE,23313,957SCL31,NSE-957SCL31,SCL-9.57%-26-3-31-NCD,EQ,CASH,Z3,INE148I07ST1,1.0,0.01,0,1,957SCL31-Z3,0
NSE,17864,957NIDO26,NSE-957NIDO26,957EHFL26,EQ,CASH,N5,INE530L07210,1.0,0.01,0,1,957NIDO26-N5,0
NSE,24135,960IIFLS26,NSE-960IIFLS26,IIFLSFL-9.60%-21-6-26-NCD,EQ,CASH,N9,INE413U07335,1.0,0.01,0,1,960IIFLS26-N9,0
NSE,27421,935TSIIC28,NSE-935TSIIC28,TSIIC 9.35% 2028 SR I- B,EQ,CASH,N0,INE1C3207081,1.0,0.01,0,1,935TSIIC28-N0,0
NSE,1001,94SFL28,NSE-94SFL28,94STFCL28,EQ,CASH,YL,INE721A07NX5,1.0,0.01,0,1,94SFL28-YL,0
NSE,757471,925SCL30,NSE-925SCL30,SCL-9.25%-01-08-30-NCD,EQ,CASH,NF,INE148I07YB7,1.0,0.01,1,1,925SCL30-NF,0
NSE,20075,948SCL26A,NSE-948SCL26A,IHFL-9.48%-9-11-26-NCD,EQ,CASH,NN,INE148I07QK4,1.0,0.01,0,1,948SCL26A-NN,0
NSE,757474,960SCL32,NSE-960SCL32,SCL-9.60%-01-08-32-NCD,EQ,CASH,NI,INE148I07XO2,1.0,0.01,1,1,960SCL32-NI,0
NSE,27441,935TSI34,NSE-935TSI34,TSI 9.35% 34 SR I-H,EQ,CASH,N0,INE1C3207016,1.0,0.01,0,1,935TSI34-N0,0
NSE,11861,93SCL24A,NSE-93SCL24A,915IHFL27A,EQ,CASH,ZN,INE148I07MZ1,1.0,0.01,0,1,93SCL24A-ZN,0
